Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
HYDR,Изменение,-414,-92,591,269,354,2025-06-18
HYDR,Количество лиц,197,71,7,11,286,2025-06-18
NVTK,Открытые позиции,4618,394,1138,5362,11512,2025-06-18
NVTK,Изменение,-332,-47,317,32,-30,2025-06-18
NVTK,Количество лиц,632,117,14,23,786,2025-06-18
FEES,Открытые позиции,5468,620,547,5395,12030,2025-06-18
FEES,Изменение,-289,-142,68,-79,-442,2025-06-18
FEES,Количество лиц,170,53,5,10,238,2025-06-18
MAGN,Открытые позиции,2526,707,471,2290,5994,2025-06-18
MAGN,Изменение,-250,155,284,-121,68,2025-06-18
MAGN,Количество лиц,297,82,6,14,399,2025-06-18
BSPB,Открытые позиции,10186,8414,749,2521,21870,2025-06-18
BSPB,Изменение,-376,-55,-31,-352,-814,2025-06-18
BSPB,Количество лиц,233,120,5,12,370,2025-06-18
TATN,Открытые позиции,1349,2330,6189,5208,15076,2025-06-18
TATN,Изменение,-96,74,-190,-360,-572,2025-06-18
TATN,Количество лиц,230,120,4,21,375,2025-06-18
FLOT,Открытые позиции,6504,2734,1106,4876,15220,2025-06-18
FLOT,Изменение,59,-494,-11,542,96,2025-06-18
FLOT,Количество лиц,228,132,3,15,378,2025-06-18
MTSS,Открытые позиции,2642,1622,9990,11010,25264,2025-06-18
MTSS,Изменение,-452,-458,677,683,450,2025-06-18
MTSS,Количество лиц,264,108,12,14,398,2025-06-18
TATNP,Открытые позиции,1591,1303,660,948,4502,2025-06-18
TATNP,Изменение,4,-62,6,72,20,2025-06-18
TATNP,Количество лиц,126,50,4,9,189,2025-06-18
CHMF,Открытые позиции,1232,293,806,1745,4076,2025-06-18
CHMF,Изменение,-131,21,118,-34,-26,2025-06-18
CHMF,Количество лиц,173,59,20,11,263,2025-06-18
RASP,Открытые позиции,7026,2986,480,4520,15012,2025-06-18
RASP,Изменение,31,1540,480,-1029,1022,2025-06-18
RASP,Количество лиц,138,51,3,11,203,2025-06-18
IRAO,Открытые позиции,2397,1596,18629,19430,42052,2025-06-18
IRAO,Изменение,104,-18,-125,-3,-42,2025-06-18
IRAO,Количество лиц,251,93,5,17,366,2025-06-18
SNGSP,Открытые позиции,4330,675,3276,6931,15212,2025-06-18
SNGSP,Изменение,5,-40,-29,16,-48,2025-06-18
SNGSP,Количество лиц,372,59,9,13,453,2025-06-18
PLZL,Открытые позиции,786,299,942,1429,3456,2025-06-18
PLZL,Изменение,-53,-39,-1,-15,-108,2025-06-18
PLZL,Количество лиц,172,80,5,21,278,2025-06-18
SPBE,Открытые позиции,34092,7717,3495,29870,75174,2025-06-18
SPBE,Изменение,-1296,-172,7,-1117,-2578,2025-06-18
SPBE,Количество лиц,610,136,3,22,771,2025-06-18
