Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
MTSS,Открытые позиции,2836,1728,6133,7241,17938,2025-06-10
MTSS,Изменение,-220,-40,73,-107,-294,2025-06-10
MTSS,Количество лиц,264,108,8,19,399,2025-06-10
TATNP,Открытые позиции,1191,1461,729,459,3840,2025-06-10
TATNP,Изменение,-25,-167,-213,-71,-476,2025-06-10
TATNP,Количество лиц,118,47,4,9,178,2025-06-10
CHMF,Открытые позиции,1553,397,627,1783,4360,2025-06-10
CHMF,Изменение,71,-21,8,100,158,2025-06-10
CHMF,Количество лиц,201,78,18,15,312,2025-06-10
RASP,Открытые позиции,7005,4198,591,3398,15192,2025-06-10
RASP,Изменение,-97,-465,-472,-104,-1138,2025-06-10
RASP,Количество лиц,146,59,4,11,220,2025-06-10
IRAO,Открытые позиции,2234,2749,20815,20300,46098,2025-06-10
IRAO,Изменение,-248,-608,-6717,-6357,-13930,2025-06-10
IRAO,Количество лиц,233,166,6,12,417,2025-06-10
SNGSP,Открытые позиции,3994,788,1204,4410,10396,2025-06-10
SNGSP,Изменение,-19,-44,16,41,-6,2025-06-10
SNGSP,Количество лиц,346,88,7,13,454,2025-06-10
PLZL,Открытые позиции,931,332,914,1513,3690,2025-06-10
PLZL,Изменение,35,-51,-3,83,64,2025-06-10
PLZL,Количество лиц,189,87,4,23,303,2025-06-10
SPBE,Открытые позиции,34593,11769,5223,28047,79632,2025-06-10
SPBE,Изменение,-970,-6036,-923,4143,-3786,2025-06-10
SPBE,Количество лиц,688,180,6,20,894,2025-06-10
