Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
AFKS,Открытые позиции,11490,9582,1524,3432,26028,2025-02-25
AFKS,Изменение,-261,-3834,-1185,2388,-2892,2025-02-25
AFKS,Количество лиц,415,318,4,31,768,2025-02-25
RTKM,Открытые позиции,9007,6670,48374,50711,114762,2025-02-25
RTKM,Изменение,-1530,-730,-37,-837,-3134,2025-02-25
RTKM,Количество лиц,323,200,4,18,545,2025-02-25
SFIN,Открытые позиции,21287,6270,410,15427,43394,2025-02-25
SFIN,Изменение,222,570,0,-348,444,2025-02-25
SFIN,Количество лиц,258,74,1,8,341,2025-02-25
MOEX,Открытые позиции,15066,3204,487,12349,31106,2025-02-25
MOEX,Изменение,982,-1762,49,2793,2062,2025-02-25
MOEX,Количество лиц,783,206,3,34,1026,2025-02-25
SBERP,Открытые позиции,5587,1950,706,4343,12586,2025-02-25
SBERP,Изменение,172,-86,24,282,392,2025-02-25
SBERP,Количество лиц,334,137,3,19,493,2025-02-25
ROSN,Открытые позиции,5286,2866,8818,11238,28208,2025-02-25
ROSN,Изменение,398,-81,470,949,1736,2025-02-25
ROSN,Количество лиц,601,322,14,25,962,2025-02-25
T,Открытые позиции,19476,3896,378,15958,39708,2025-02-25
T,Изменение,-325,-207,0,-118,-650,2025-02-25
T,Количество лиц,747,246,2,18,1013,2025-02-25
FESH,Открытые позиции,7204,5305,0,1899,14408,2025-02-25
FESH,Изменение,119,62,0,57,238,2025-02-25
FESH,Количество лиц,167,113,0,12,292,2025-02-25
PHOR,Открытые позиции,43491,7294,860,37057,88702,2025-02-25
PHOR,Изменение,-304,-2117,-117,1696,-842,2025-02-25
PHOR,Количество лиц,283,252,4,26,565,2025-02-25
SVCB,Открытые позиции,74839,7515,835,68159,151348,2025-02-25
SVCB,Изменение,3933,93,-85,3755,7696,2025-02-25
SVCB,Количество лиц,717,115,2,21,855,2025-02-25
CBOM,Открытые позиции,849,5403,6364,1810,14426,2025-02-25
CBOM,Изменение,-76,76,94,-58,36,2025-02-25
CBOM,Количество лиц,65,175,1,12,253,2025-02-25
LKOH,Открытые позиции,5202,4547,4825,5480,20054,2025-02-25
LKOH,Изменение,-47,-70,104,127,114,2025-02-25
LKOH,Количество лиц,635,370,16,22,1043,2025-02-25
KMAZ,Открытые позиции,10823,2236,0,8587,21646,2025-02-25
KMAZ,Изменение,804,-239,0,1043,1608,2025-02-25
KMAZ,Количество лиц,160,57,0,12,229,2025-02-25
SNGS,Открытые позиции,10922,2353,2261,10830,26366,2025-02-25
SNGS,Изменение,-912,-140,82,-690,-1660,2025-02-25
SNGS,Количество лиц,353,128,8,28,517,2025-02-25
HYDR,Открытые позиции,10810,3362,185,7633,21990,2025-02-25
HYDR,Изменение,142,364,32,-190,348,2025-02-25
HYDR,Количество лиц,243,115,2,14,374,2025-02-25
NVTK,Открытые позиции,4385,2814,1325,2896,11420,2025-02-25
NVTK,Изменение,65,89,90,66,310,2025-02-25
NVTK,Количество лиц,578,290,9,16,893,2025-02-25
FEES,Открытые позиции,4396,662,235,3969,9262,2025-02-25
FEES,Изменение,-70,30,82,-18,24,2025-02-25
FEES,Количество лиц,198,57,3,10,268,2025-02-25
MAGN,Открытые позиции,2382,1785,235,832,5234,2025-02-25
MAGN,Изменение,471,34,11,448,964,2025-02-25
MAGN,Количество лиц,325,98,6,17,446,2025-02-25
BSPB,Открытые позиции,17360,7292,1,10069,34722,2025-02-25
BSPB,Изменение,492,-114,0,606,984,2025-02-25
BSPB,Количество лиц,345,177,1,14,537,2025-02-25
TATN,Открытые позиции,944,3176,2590,358,7068,2025-02-25
TATN,Изменение,5,138,213,80,436,2025-02-25
TATN,Количество лиц,146,137,8,9,300,2025-02-25
FLOT,Открытые позиции,6928,2957,594,4565,15044,2025-02-25
FLOT,Изменение,107,526,2,-417,218,2025-02-25
FLOT,Количество лиц,329,153,3,11,496,2025-02-25
MTSS,Открытые позиции,3286,4372,1395,309,9362,2025-02-25
MTSS,Изменение,22,-61,33,116,110,2025-02-25
MTSS,Количество лиц,211,216,8,7,442,2025-02-25
TATNP,Открытые позиции,1581,768,1004,1817,5170,2025-02-25
TATNP,Изменение,268,-12,-82,198,372,2025-02-25
TATNP,Количество лиц,101,53,3,10,167,2025-02-25
RASP,Открытые позиции,6950,10165,3266,51,20432,2025-02-25
RASP,Изменение,-4265,-24317,-20240,-188,-49010,2025-02-25
RASP,Количество лиц,174,200,6,2,382,2025-02-25
IRAO,Открытые позиции,3396,769,856,3483,8504,2025-02-25
IRAO,Изменение,484,-23,48,555,1064,2025-02-25
IRAO,Количество лиц,298,45,3,17,363,2025-02-25
SNGSP,Открытые позиции,2881,763,139,2257,6040,2025-02-25
SNGSP,Изменение,126,-280,53,459,358,2025-02-25
SNGSP,Количество лиц,317,70,4,20,411,2025-02-25
PLZL,Открытые позиции,966,1830,2521,1657,6974,2025-02-25
PLZL,Изменение,22,8,22,36,88,2025-02-25
PLZL,Количество лиц,205,283,8,20,516,2025-02-25
SPBE,Открытые позиции,5924,3548,34,2410,11916,2025-02-25
SPBE,Изменение,658,160,-30,468,1256,2025-02-25
SPBE,Количество лиц,166,97,1,9,273,2025-02-25
