Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
NVTK,Открытые позиции,5168,609,846,5405,12028,2025-06-11
NVTK,Изменение,378,68,167,477,1090,2025-06-11
NVTK,Количество лиц,677,131,14,23,845,2025-06-11
FEES,Открытые позиции,5250,851,389,4788,11278,2025-06-11
FEES,Изменение,-151,-22,-39,-168,-380,2025-06-11
FEES,Количество лиц,174,58,3,7,242,2025-06-11
MAGN,Открытые позиции,3079,755,101,2425,6360,2025-06-11
MAGN,Изменение,85,-10,-30,65,110,2025-06-11
MAGN,Количество лиц,305,84,2,15,406,2025-06-11
BSPB,Открытые позиции,9421,9473,1950,1898,22742,2025-06-11
BSPB,Изменение,3,358,-361,-716,-716,2025-06-11
BSPB,Количество лиц,261,123,4,12,400,2025-06-11
TATN,Открытые позиции,1603,2577,9034,8060,21274,2025-06-11
TATN,Изменение,2,59,-476,-533,-948,2025-06-11
TATN,Количество лиц,260,126,4,19,409,2025-06-11
FLOT,Открытые позиции,7277,8071,2957,2163,20468,2025-06-11
FLOT,Изменение,-54,-290,-323,-87,-754,2025-06-11
FLOT,Количество лиц,259,149,10,8,426,2025-06-11
MTSS,Открытые позиции,2802,1766,6386,7422,18376,2025-06-11
MTSS,Изменение,-34,38,253,181,438,2025-06-11
MTSS,Количество лиц,249,111,9,17,386,2025-06-11
TATNP,Открытые позиции,1289,1337,500,452,3578,2025-06-11
TATNP,Изменение,98,-124,-229,-7,-262,2025-06-11
TATNP,Количество лиц,135,48,4,7,194,2025-06-11
CHMF,Открытые позиции,1473,402,691,1762,4328,2025-06-11
CHMF,Изменение,-80,5,64,-21,-32,2025-06-11
CHMF,Количество лиц,193,72,21,10,296,2025-06-11
RASP,Открытые позиции,7057,3071,263,4249,14640,2025-06-11
RASP,Изменение,52,-1127,-328,851,-552,2025-06-11
RASP,Количество лиц,146,60,1,14,221,2025-06-11
IRAO,Открытые позиции,2298,2123,20034,20209,44664,2025-06-11
IRAO,Изменение,64,-626,-781,-91,-1434,2025-06-11
IRAO,Количество лиц,250,151,6,15,422,2025-06-11
SNGSP,Открытые позиции,4083,814,1642,4911,11450,2025-06-11
SNGSP,Изменение,89,26,438,501,1054,2025-06-11
SNGSP,Количество лиц,355,74,7,12,448,2025-06-11
PLZL,Открытые позиции,901,318,913,1496,3628,2025-06-11
PLZL,Изменение,-30,-14,-1,-17,-62,2025-06-11
PLZL,Количество лиц,186,88,4,20,298,2025-06-11
SPBE,Открытые позиции,35733,12822,4662,27573,80790,2025-06-11
SPBE,Изменение,1140,1053,-561,-474,1158,2025-06-11
SPBE,Количество лиц,677,189,5,19,890,2025-06-11
