Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
PIKK,Открытые позиции,36505,18344,1806,19967,76622,2025-04-15
PIKK,Изменение,-1230,5884,950,-6164,-560,2025-04-15
PIKK,Количество лиц,645,332,4,10,991,2025-04-15
BELU,Открытые позиции,42486,32392,48,10142,85068,2025-04-15
BELU,Изменение,1226,-1381,-318,2289,1816,2025-04-15
BELU,Количество лиц,285,71,1,10,367,2025-04-15
MTLR,Открытые позиции,10937,11858,4793,3872,31460,2025-04-15
MTLR,Изменение,-130,-178,169,217,78,2025-04-15
MTLR,Количество лиц,394,254,3,13,664,2025-04-15
POSI,Открытые позиции,75549,60402,10510,25657,172118,2025-04-15
POSI,Изменение,-2479,-562,1,-1916,-4956,2025-04-15
POSI,Количество лиц,691,213,4,29,937,2025-04-15
ASTR,Открытые позиции,75861,15733,280,60408,152282,2025-04-15
ASTR,Изменение,-5742,941,280,-6403,-10924,2025-04-15
ASTR,Количество лиц,393,90,1,13,497,2025-04-15
SOFL,Открытые позиции,25901,1899,0,24002,51802,2025-04-15
SOFL,Изменение,508,56,-96,356,824,2025-04-15
SOFL,Количество лиц,176,44,0,12,232,2025-04-15
ALRS,Открытые позиции,22025,4426,81413,99012,206876,2025-04-15
ALRS,Изменение,37,931,413,-481,900,2025-04-15
ALRS,Количество лиц,488,189,6,44,727,2025-04-15
NLMK,Открытые позиции,17916,5690,3635,15861,43102,2025-04-15
NLMK,Изменение,-730,247,19,-958,-1422,2025-04-15
NLMK,Количество лиц,467,124,5,11,607,2025-04-15
AFLT,Открытые позиции,29802,17101,83,12784,59770,2025-04-15
AFLT,Изменение,-694,931,-2,-1627,-1392,2025-04-15
AFLT,Количество лиц,691,262,3,33,989,2025-04-15
BANE,Открытые позиции,4942,4577,3373,3738,16630,2025-04-15
BANE,Изменение,-182,148,170,-160,-24,2025-04-15
BANE,Количество лиц,144,68,2,8,222,2025-04-15
RUAL,Открытые позиции,20993,3836,1875,19032,45736,2025-04-15
RUAL,Изменение,573,583,-470,-480,206,2025-04-15
RUAL,Количество лиц,404,104,6,19,533,2025-04-15
LEAS,Открытые позиции,30632,17790,494,13336,62252,2025-04-15
LEAS,Изменение,2301,2259,-628,-586,3346,2025-04-15
LEAS,Количество лиц,204,69,2,9,284,2025-04-15
AFKS,Открытые позиции,8902,6274,1449,4077,20702,2025-04-15
AFKS,Изменение,95,252,31,-126,252,2025-04-15
AFKS,Количество лиц,381,228,7,13,629,2025-04-15
RTKM,Открытые позиции,17106,11597,7471,12980,49154,2025-04-15
RTKM,Изменение,7137,8799,2177,515,18628,2025-04-15
RTKM,Количество лиц,387,163,4,9,563,2025-04-15
SFIN,Открытые позиции,15230,8961,500,6769,31460,2025-04-15
SFIN,Изменение,-12,-500,500,988,976,2025-04-15
SFIN,Количество лиц,187,65,1,8,261,2025-04-15
MOEX,Открытые позиции,17884,5762,6040,18162,47848,2025-04-15
MOEX,Изменение,-521,67,1315,727,1588,2025-04-15
MOEX,Количество лиц,973,176,7,18,1174,2025-04-15
SBERP,Открытые позиции,6061,924,3442,8579,19006,2025-04-15
SBERP,Изменение,-463,-243,-313,-533,-1552,2025-04-15
SBERP,Количество лиц,440,105,6,16,567,2025-04-15
ROSN,Открытые позиции,8612,1768,11142,17986,39508,2025-04-15
ROSN,Изменение,-200,-113,-58,-145,-516,2025-04-15
ROSN,Количество лиц,943,171,10,25,1149,2025-04-15
FESH,Открытые позиции,5443,512,0,4931,10886,2025-04-15
FESH,Изменение,-15,100,0,-115,-30,2025-04-15
FESH,Количество лиц,98,43,0,14,155,2025-04-15
PHOR,Открытые позиции,22857,2994,369,20232,46452,2025-04-15
PHOR,Изменение,725,-84,15,824,1480,2025-04-15
PHOR,Количество лиц,321,93,3,21,438,2025-04-15
SVCB,Открытые позиции,50759,9390,307,41676,102132,2025-04-15
SVCB,Изменение,2959,-404,-407,2956,5104,2025-04-15
SVCB,Количество лиц,366,61,1,12,440,2025-04-15
CBOM,Открытые позиции,754,2523,2599,830,6706,2025-04-15
CBOM,Изменение,-55,-5,0,-50,-110,2025-04-15
CBOM,Количество лиц,58,54,1,6,119,2025-04-15
LKOH,Открытые позиции,10331,4373,35266,41224,91194,2025-04-15
LKOH,Изменение,-1197,-136,1392,331,390,2025-04-15
LKOH,Количество лиц,1172,290,13,12,1487,2025-04-15
KMAZ,Открытые позиции,9987,3475,86,6598,20146,2025-04-15
KMAZ,Изменение,-698,-1139,-34,407,-1464,2025-04-15
KMAZ,Количество лиц,148,55,2,12,217,2025-04-15
SNGS,Открытые позиции,9151,1083,1914,9982,22130,2025-04-15
SNGS,Изменение,-336,-62,33,-241,-606,2025-04-15
SNGS,Количество лиц,425,65,8,17,515,2025-04-15
HYDR,Открытые позиции,9001,1511,138,7628,18278,2025-04-15
HYDR,Изменение,203,54,-28,121,350,2025-04-15
HYDR,Количество лиц,207,53,1,15,276,2025-04-15
NVTK,Открытые позиции,4345,891,1492,4946,11674,2025-04-15
NVTK,Изменение,174,80,-169,-75,10,2025-04-15
NVTK,Количество лиц,586,157,8,19,770,2025-04-15
FEES,Открытые позиции,5076,868,127,4335,10406,2025-04-15
FEES,Изменение,-222,45,17,-250,-410,2025-04-15
FEES,Количество лиц,149,45,1,6,201,2025-04-15
MAGN,Открытые позиции,3393,690,861,3564,8508,2025-04-15
MAGN,Изменение,103,-5,-67,41,72,2025-04-15
MAGN,Количество лиц,330,58,5,7,400,2025-04-15
BSPB,Открытые позиции,9088,6511,995,3572,20166,2025-04-15
BSPB,Изменение,410,-98,-482,26,-144,2025-04-15
BSPB,Количество лиц,243,132,7,7,389,2025-04-15
TATN,Открытые позиции,1784,1420,1885,2249,7338,2025-04-15
TATN,Изменение,-148,50,422,224,548,2025-04-15
TATN,Количество лиц,296,88,8,7,399,2025-04-15
FLOT,Открытые позиции,6218,2045,131,4304,12698,2025-04-15
FLOT,Изменение,130,471,81,-260,422,2025-04-15
FLOT,Количество лиц,255,93,4,16,368,2025-04-15
MTSS,Открытые позиции,2473,1110,1710,3073,8366,2025-04-15
MTSS,Изменение,92,16,-20,56,144,2025-04-15
MTSS,Количество лиц,235,110,4,19,368,2025-04-15
TATNP,Открытые позиции,2260,371,30,1919,4580,2025-04-15
TATNP,Изменение,29,-30,0,59,58,2025-04-15
TATNP,Количество лиц,150,41,1,7,199,2025-04-15
CHMF,Открытые позиции,1412,312,526,1626,3876,2025-04-15
CHMF,Изменение,-14,-17,3,6,-22,2025-04-15
CHMF,Количество лиц,205,63,10,7,285,2025-04-15
RASP,Открытые позиции,7373,6858,266,781,15278,2025-04-15
RASP,Изменение,53,183,-24,-154,58,2025-04-15
RASP,Количество лиц,103,60,2,9,174,2025-04-15
IRAO,Открытые позиции,2144,1459,897,1582,6082,2025-04-15
IRAO,Изменение,110,11,-31,68,158,2025-04-15
IRAO,Количество лиц,254,49,5,10,318,2025-04-15
SNGSP,Открытые позиции,4155,711,239,3683,8788,2025-04-15
SNGSP,Изменение,-30,18,-24,-72,-108,2025-04-15
SNGSP,Количество лиц,366,87,5,22,480,2025-04-15
PLZL,Открытые позиции,628,1147,1147,628,3550,2025-04-15
PLZL,Изменение,-91,127,139,-79,96,2025-04-15
PLZL,Количество лиц,172,148,5,12,337,2025-04-15
SPBE,Открытые позиции,33774,17442,4171,20503,75890,2025-04-15
SPBE,Изменение,-6620,-5792,537,-291,-12166,2025-04-15
SPBE,Количество лиц,608,223,15,8,854,2025-04-15
