Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
HYDR,Изменение,312,214,22,120,668,2025-06-03
HYDR,Количество лиц,224,62,4,13,303,2025-06-03
NVTK,Открытые позиции,5045,746,630,4929,11350,2025-06-03
NVTK,Изменение,220,10,1,211,442,2025-06-03
NVTK,Количество лиц,633,140,7,26,806,2025-06-03
FEES,Открытые позиции,6129,1182,388,5335,13034,2025-06-03
FEES,Изменение,-63,-65,-14,-12,-154,2025-06-03
FEES,Количество лиц,169,68,2,10,249,2025-06-03
MAGN,Открытые позиции,3097,390,374,3081,6942,2025-06-03
MAGN,Изменение,45,70,61,36,212,2025-06-03
MAGN,Количество лиц,327,77,9,6,419,2025-06-03
BSPB,Открытые позиции,7774,12356,4876,294,25300,2025-06-03
BSPB,Изменение,15,3,43,55,116,2025-06-03
BSPB,Количество лиц,252,116,6,5,379,2025-06-03
TATN,Открытые позиции,1644,2936,13242,11950,29772,2025-06-03
TATN,Изменение,-557,-321,-5352,-5588,-11818,2025-06-03
TATN,Количество лиц,282,146,6,15,449,2025-06-03
FLOT,Открытые позиции,7564,5352,779,2991,16686,2025-06-03
FLOT,Изменение,97,-29,-171,-45,-148,2025-06-03
FLOT,Количество лиц,290,145,3,15,453,2025-06-03
MTSS,Открытые позиции,2957,1534,4524,5947,14962,2025-06-03
MTSS,Изменение,-75,35,4,-106,-142,2025-06-03
MTSS,Количество лиц,270,103,12,24,409,2025-06-03
TATNP,Открытые позиции,1645,1482,1372,1535,6034,2025-06-03
TATNP,Изменение,-75,-686,-1674,-1063,-3498,2025-06-03
TATNP,Количество лиц,128,65,4,6,203,2025-06-03
CHMF,Открытые позиции,1657,349,493,1801,4300,2025-06-03
CHMF,Изменение,23,-34,-1,56,44,2025-06-03
CHMF,Количество лиц,214,71,9,22,316,2025-06-03
RASP,Открытые позиции,6226,5061,726,1891,13904,2025-06-03
RASP,Изменение,-189,6,394,199,410,2025-06-03
RASP,Количество лиц,103,65,5,8,181,2025-06-03
IRAO,Открытые позиции,2400,2180,7665,7885,20130,2025-06-03
IRAO,Изменение,-27,78,1202,1097,2350,2025-06-03
IRAO,Количество лиц,254,133,8,7,402,2025-06-03
SNGSP,Открытые позиции,4355,770,796,4381,10302,2025-06-03
SNGSP,Изменение,-24,-22,-8,-10,-64,2025-06-03
SNGSP,Количество лиц,381,75,12,11,479,2025-06-03
PLZL,Открытые позиции,913,225,945,1633,3716,2025-06-03
PLZL,Изменение,18,44,-3,-29,30,2025-06-03
PLZL,Количество лиц,222,79,5,25,331,2025-06-03
SPBE,Открытые позиции,33313,12761,6068,26620,78762,2025-06-03
SPBE,Изменение,200,-4400,-2172,2428,-3944,2025-06-03
SPBE,Количество лиц,671,200,5,18,894,2025-06-03
