Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
BANE,Изменение,-126,-46,-302,-382,-856,2025-05-31
BANE,Количество лиц,169,81,2,14,266,2025-05-31
RUAL,Открытые позиции,28604,3901,1816,26519,60840,2025-05-31
RUAL,Изменение,275,584,108,-201,766,2025-05-31
RUAL,Количество лиц,492,119,6,20,637,2025-05-31
LEAS,Открытые позиции,43626,13529,2868,32965,92988,2025-05-31
LEAS,Изменение,3593,1448,1775,3920,10736,2025-05-31
LEAS,Количество лиц,278,76,3,6,363,2025-05-31
AFKS,Открытые позиции,6592,8220,2360,732,17904,2025-05-31
AFKS,Изменение,26,122,-154,-250,-256,2025-05-31
AFKS,Количество лиц,336,247,9,10,602,2025-05-31
RTKM,Открытые позиции,24102,8591,5061,20572,58326,2025-05-31
RTKM,Изменение,-840,110,40,-910,-1600,2025-05-31
RTKM,Количество лиц,426,126,5,21,578,2025-05-31
SFIN,Открытые позиции,12855,12847,1505,1513,28720,2025-05-31
SFIN,Изменение,-475,-596,-25,96,-1000,2025-05-31
SFIN,Количество лиц,211,53,7,5,276,2025-05-31
MOEX,Открытые позиции,17573,3382,5992,20183,47130,2025-05-31
MOEX,Изменение,384,-164,183,731,1134,2025-05-31
MOEX,Количество лиц,852,159,10,25,1046,2025-05-31
SBERP,Открытые позиции,10535,1496,3892,12931,28854,2025-05-31
SBERP,Изменение,309,-108,2,419,622,2025-05-31
SBERP,Количество лиц,506,121,7,17,651,2025-05-31
ROSN,Открытые позиции,12621,1622,8130,19129,41502,2025-05-31
ROSN,Изменение,78,-325,0,403,156,2025-05-31
ROSN,Количество лиц,970,203,8,37,1218,2025-05-31
FESH,Открытые позиции,5250,2067,68,3251,10636,2025-05-31
FESH,Изменение,-10,33,64,21,108,2025-05-31
FESH,Количество лиц,90,61,1,16,168,2025-05-31
PHOR,Открытые позиции,6067,5522,8874,9419,29882,2025-05-31
PHOR,Изменение,-123,-746,-669,-46,-1584,2025-05-31
PHOR,Количество лиц,282,153,11,7,453,2025-05-31
SVCB,Открытые позиции,63368,12869,0,50499,126736,2025-05-31
SVCB,Изменение,1489,774,-346,369,2286,2025-05-31
SVCB,Количество лиц,450,173,0,12,635,2025-05-31
CBOM,Открытые позиции,3068,19476,16410,2,38956,2025-05-31
CBOM,Изменение,1188,1237,51,2,2478,2025-05-31
CBOM,Количество лиц,133,82,10,1,226,2025-05-31
LKOH,Открытые позиции,13472,12943,104548,105077,236040,2025-05-31
LKOH,Изменение,429,-463,-1717,-825,-2576,2025-05-31
LKOH,Количество лиц,1037,446,15,17,1515,2025-05-31
KMAZ,Открытые позиции,8252,4865,1913,5300,20330,2025-05-31
KMAZ,Изменение,-474,495,832,-137,716,2025-05-31
KMAZ,Количество лиц,168,57,5,6,236,2025-05-31
SNGS,Открытые позиции,10858,972,1680,11566,25076,2025-05-31
SNGS,Изменение,344,-30,-249,125,190,2025-05-31
SNGS,Количество лиц,466,76,6,20,568,2025-05-31
HYDR,Открытые позиции,9041,1782,647,7906,19376,2025-05-31
HYDR,Изменение,-230,-232,-13,-11,-486,2025-05-31
HYDR,Количество лиц,225,61,4,15,305,2025-05-31
NVTK,Открытые позиции,4825,736,629,4718,10908,2025-05-31
NVTK,Изменение,98,3,-73,22,50,2025-05-31
NVTK,Количество лиц,615,138,8,22,783,2025-05-31
FEES,Открытые позиции,6192,1247,402,5347,13188,2025-05-31
FEES,Изменение,123,256,10,-123,266,2025-05-31
FEES,Количество лиц,176,53,2,9,240,2025-05-31
MAGN,Открытые позиции,3052,320,313,3045,6730,2025-05-31
MAGN,Изменение,-18,-89,-117,-46,-270,2025-05-31
MAGN,Количество лиц,324,58,6,7,395,2025-05-31
BSPB,Открытые позиции,7759,12353,4833,239,25184,2025-05-31
BSPB,Изменение,-9,-120,-114,-3,-246,2025-05-31
BSPB,Количество лиц,242,121,8,4,375,2025-05-31
TATN,Открытые позиции,2201,3257,18594,17538,41590,2025-05-31
TATN,Изменение,-137,889,3249,2223,6224,2025-05-31
TATN,Количество лиц,279,157,14,3,453,2025-05-31
FLOT,Открытые позиции,7467,5381,950,3036,16834,2025-05-31
FLOT,Изменение,-189,205,-18,-412,-414,2025-05-31
FLOT,Количество лиц,295,149,7,11,462,2025-05-31
MTSS,Открытые позиции,3032,1499,4520,6053,15104,2025-05-31
MTSS,Изменение,213,63,-69,81,288,2025-05-31
MTSS,Количество лиц,276,100,12,19,407,2025-05-31
TATNP,Открытые позиции,1720,2168,3046,2598,9532,2025-05-31
TATNP,Изменение,-333,315,538,-110,410,2025-05-31
TATNP,Количество лиц,138,86,5,3,232,2025-05-31
CHMF,Открытые позиции,1634,383,494,1745,4256,2025-05-31
CHMF,Изменение,-27,-74,-2,45,-58,2025-05-31
CHMF,Количество лиц,214,73,9,21,317,2025-05-31
RASP,Открытые позиции,6415,5055,332,1692,13494,2025-05-31
RASP,Изменение,-392,367,82,-677,-620,2025-05-31
RASP,Количество лиц,106,66,3,8,183,2025-05-31
IRAO,Открытые позиции,2427,2102,6463,6788,17780,2025-05-31
IRAO,Изменение,-20,-33,-38,-25,-116,2025-05-31
IRAO,Количество лиц,254,123,7,8,392,2025-05-31
SNGSP,Открытые позиции,4379,792,804,4391,10366,2025-05-31
SNGSP,Изменение,115,-14,-83,46,64,2025-05-31
SNGSP,Количество лиц,387,77,11,10,485,2025-05-31
PLZL,Открытые позиции,895,181,948,1662,3686,2025-05-31
PLZL,Изменение,4,16,-1,-13,6,2025-05-31
PLZL,Количество лиц,218,73,5,24,320,2025-05-31
SPBE,Открытые позиции,33113,17161,8240,24192,82706,2025-05-31
SPBE,Изменение,-526,664,505,-685,-42,2025-05-31
SPBE,Количество лиц,652,229,6,13,900,2025-05-31
