Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
RNFT,Количество лиц,229,137,3,9,378,2025-06-26
MVID,Открытые позиции,6614,9885,3506,235,20240,2025-06-26
MVID,Изменение,-194,-205,-379,-368,-1146,2025-06-26
MVID,Количество лиц,62,90,2,2,156,2025-06-26
PIKK,Открытые позиции,24344,10182,60,14222,48808,2025-06-26
PIKK,Изменение,-312,1524,-55,-1891,-734,2025-06-26
PIKK,Количество лиц,429,332,2,42,805,2025-06-26
BELU,Открытые позиции,31489,9119,0,22370,62978,2025-06-26
BELU,Изменение,-1441,17,0,-1458,-2882,2025-06-26
BELU,Количество лиц,183,69,0,19,271,2025-06-26
MTLR,Открытые позиции,6357,11353,5320,324,23354,2025-06-26
MTLR,Изменение,171,71,-47,53,248,2025-06-26
MTLR,Количество лиц,261,213,2,8,484,2025-06-26
POSI,Открытые позиции,85277,22191,10,63096,170574,2025-06-26
POSI,Изменение,28998,8925,-428,19645,57140,2025-06-26
POSI,Количество лиц,485,201,1,33,720,2025-06-26
ASTR,Открытые позиции,34745,11938,0,22807,69490,2025-06-26
ASTR,Изменение,3137,-4700,-179,7658,5916,2025-06-26
ASTR,Количество лиц,209,97,0,15,321,2025-06-26
SOFL,Открытые позиции,14835,5057,211,9989,30092,2025-06-26
SOFL,Изменение,451,163,-47,241,808,2025-06-26
SOFL,Количество лиц,95,40,2,7,144,2025-06-26
ALRS,Открытые позиции,18022,2824,36778,51976,109600,2025-06-26
ALRS,Изменение,-525,-223,34,-268,-982,2025-06-26
ALRS,Количество лиц,410,121,4,34,569,2025-06-26
NLMK,Открытые позиции,24118,2640,2828,24306,53892,2025-06-26
NLMK,Изменение,712,-228,-34,906,1356,2025-06-26
NLMK,Количество лиц,439,144,4,49,636,2025-06-26
AFLT,Открытые позиции,17042,13606,2023,5459,38130,2025-06-26
AFLT,Изменение,-1366,533,325,-1574,-2082,2025-06-26
AFLT,Количество лиц,436,232,5,8,681,2025-06-26
BANE,Открытые позиции,2776,1740,44,1080,5640,2025-06-26
BANE,Изменение,213,163,-19,31,388,2025-06-26
BANE,Количество лиц,99,58,3,4,164,2025-06-26
RUAL,Открытые позиции,19932,1672,529,18789,40922,2025-06-26
RUAL,Изменение,1047,-149,350,1546,2794,2025-06-26
RUAL,Количество лиц,310,60,3,24,397,2025-06-26
LEAS,Открытые позиции,20989,2772,42,18259,42062,2025-06-26
LEAS,Изменение,192,113,-8,71,368,2025-06-26
LEAS,Количество лиц,148,44,1,15,208,2025-06-26
AFKS,Открытые позиции,3388,4610,1599,377,9974,2025-06-26
AFKS,Изменение,300,-106,-91,315,418,2025-06-26
AFKS,Количество лиц,244,157,5,10,416,2025-06-26
RTKM,Открытые позиции,9047,3529,3831,9349,25756,2025-06-26
RTKM,Изменение,-1651,314,9,-1956,-3284,2025-06-26
RTKM,Количество лиц,338,108,3,10,459,2025-06-26
SFIN,Открытые позиции,10290,1079,0,9211,20580,2025-06-26
SFIN,Изменение,1470,30,-3,1437,2934,2025-06-26
SFIN,Количество лиц,123,27,0,13,163,2025-06-26
MOEX,Открытые позиции,7301,2764,11207,15744,37016,2025-06-26
MOEX,Изменение,263,288,1009,984,2544,2025-06-26
MOEX,Количество лиц,386,149,12,5,552,2025-06-26
SBERP,Открытые позиции,9546,1237,820,9129,20732,2025-06-26
SBERP,Изменение,975,-64,61,1100,2072,2025-06-26
SBERP,Количество лиц,413,72,5,5,495,2025-06-26
ROSN,Открытые позиции,6742,2478,8117,12381,29718,2025-06-26
ROSN,Изменение,84,236,-34,-186,100,2025-06-26
ROSN,Количество лиц,588,251,9,20,868,2025-06-26
FESH,Открытые позиции,3725,990,0,2735,7450,2025-06-26
FESH,Изменение,-51,-100,0,49,-102,2025-06-26
FESH,Количество лиц,96,37,0,16,149,2025-06-26
PHOR,Открытые позиции,3266,2632,27,661,6586,2025-06-26
PHOR,Изменение,286,27,-55,204,462,2025-06-26
PHOR,Количество лиц,155,79,2,8,244,2025-06-26
SVCB,Открытые позиции,32445,11252,0,21193,64890,2025-06-26
SVCB,Изменение,1854,395,0,1459,3708,2025-06-26
SVCB,Количество лиц,251,64,0,12,327,2025-06-26
CBOM,Открытые позиции,1712,9410,7786,88,18996,2025-06-26
CBOM,Изменение,9,-409,-395,23,-772,2025-06-26
CBOM,Количество лиц,64,39,4,2,109,2025-06-26
LKOH,Открытые позиции,9151,1662,348,7837,18998,2025-06-26
LKOH,Изменение,-20,-143,34,157,28,2025-06-26
LKOH,Количество лиц,714,222,5,36,977,2025-06-26
KMAZ,Открытые позиции,4884,3202,366,2048,10500,2025-06-26
KMAZ,Изменение,1170,145,29,1054,2398,2025-06-26
KMAZ,Количество лиц,66,45,2,8,121,2025-06-26
SNGS,Открытые позиции,6806,983,5113,10936,23838,2025-06-26
SNGS,Изменение,548,36,-32,480,1032,2025-06-26
SNGS,Количество лиц,300,48,5,18,371,2025-06-26
HYDR,Открытые позиции,4274,2232,5163,7205,18874,2025-06-26
HYDR,Изменение,404,-17,58,479,924,2025-06-26
HYDR,Количество лиц,146,59,1,10,216,2025-06-26
NVTK,Открытые позиции,2725,850,575,2450,6600,2025-06-26
NVTK,Изменение,-282,319,43,-558,-478,2025-06-26
NVTK,Количество лиц,356,158,6,17,537,2025-06-26
FEES,Открытые позиции,3321,474,0,2847,6642,2025-06-26
FEES,Изменение,465,-11,0,476,930,2025-06-26
FEES,Количество лиц,138,44,0,14,196,2025-06-26
MAGN,Открытые позиции,1355,745,16,626,2742,2025-06-26
MAGN,Изменение,44,46,6,4,100,2025-06-26
MAGN,Количество лиц,188,71,2,9,270,2025-06-26
BSPB,Открытые позиции,6076,4947,1246,2375,14644,2025-06-26
BSPB,Изменение,833,-458,-162,1129,1342,2025-06-26
BSPB,Количество лиц,154,95,4,6,259,2025-06-26
TATN,Открытые позиции,1032,2989,2434,477,6932,2025-06-26
TATN,Изменение,-130,377,470,-37,680,2025-06-26
TATN,Количество лиц,110,121,7,5,243,2025-06-26
FLOT,Открытые позиции,3655,5188,1930,397,11170,2025-06-26
FLOT,Изменение,144,-112,-173,83,-58,2025-06-26
FLOT,Количество лиц,154,142,3,7,306,2025-06-26
MTSS,Открытые позиции,2994,2776,13554,13772,33096,2025-06-26
MTSS,Изменение,-711,722,1485,52,1548,2025-06-26
MTSS,Количество лиц,196,118,10,3,327,2025-06-26
TATNP,Открытые позиции,923,639,40,324,1926,2025-06-26
TATNP,Изменение,235,-113,-143,205,184,2025-06-26
TATNP,Количество лиц,69,40,1,7,117,2025-06-26
CHMF,Открытые позиции,536,226,413,723,1898,2025-06-26
CHMF,Изменение,11,-2,-6,7,10,2025-06-26
CHMF,Количество лиц,114,58,6,13,191,2025-06-26
RASP,Открытые позиции,2222,4074,1886,34,8216,2025-06-26
RASP,Изменение,128,181,37,-16,330,2025-06-26
RASP,Количество лиц,82,45,2,3,132,2025-06-26
IRAO,Открытые позиции,1633,186,759,2206,4784,2025-06-26
IRAO,Изменение,216,22,-14,180,404,2025-06-26
IRAO,Количество лиц,198,41,2,12,253,2025-06-26
SNGSP,Открытые позиции,2021,354,4129,5796,12300,2025-06-26
SNGSP,Изменение,19,7,363,375,764,2025-06-26
SNGSP,Количество лиц,193,55,5,5,258,2025-06-26
PLZL,Открытые позиции,292,251,16,57,616,2025-06-26
PLZL,Изменение,-17,51,-11,-79,-56,2025-06-26
PLZL,Количество лиц,113,62,4,5,184,2025-06-26
SPBE,Открытые позиции,18496,17412,731,1815,38454,2025-06-26
SPBE,Изменение,353,2888,193,-2342,1092,2025-06-26
SPBE,Количество лиц,371,196,2,11,580,2025-06-26
