Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
PIKK,Открытые позиции,37800,30018,9705,17487,95010,2025-05-28
PIKK,Изменение,952,8522,5553,-2017,13010,2025-05-28
PIKK,Количество лиц,613,533,12,11,1169,2025-05-28
BELU,Открытые позиции,56764,48102,597,9259,114722,2025-05-28
BELU,Изменение,509,-916,-175,1250,668,2025-05-28
BELU,Количество лиц,335,103,2,6,446,2025-05-28
MTLR,Открытые позиции,13883,19614,10144,4413,48054,2025-05-28
MTLR,Изменение,318,153,-436,-271,-236,2025-05-28
MTLR,Количество лиц,447,387,4,12,850,2025-05-28
POSI,Открытые позиции,85192,20495,800,65497,171984,2025-05-28
POSI,Изменение,609,-4123,-32,4700,1154,2025-05-28
POSI,Количество лиц,713,169,4,20,906,2025-05-28
ASTR,Открытые позиции,59902,9691,980,51191,121764,2025-05-28
ASTR,Изменение,-8988,719,63,-9644,-17850,2025-05-28
ASTR,Количество лиц,434,92,2,11,539,2025-05-28
SOFL,Открытые позиции,28970,2506,2,26466,57944,2025-05-28
SOFL,Изменение,-581,-23,2,-556,-1158,2025-05-28
SOFL,Количество лиц,181,55,1,12,249,2025-05-28
ALRS,Открытые позиции,30909,4149,81497,108257,224812,2025-05-28
ALRS,Изменение,1068,-41,167,1276,2470,2025-05-28
ALRS,Количество лиц,635,197,6,32,870,2025-05-28
NLMK,Открытые позиции,21989,5411,3122,19700,50222,2025-05-28
NLMK,Изменение,1171,-317,-12,1476,2318,2025-05-28
NLMK,Количество лиц,530,171,5,33,739,2025-05-28
AFLT,Открытые позиции,23588,12146,68,11510,47312,2025-05-28
AFLT,Изменение,2493,-1053,-9,3537,4968,2025-05-28
AFLT,Количество лиц,611,232,4,44,891,2025-05-28
BANE,Открытые позиции,6495,3709,619,3405,14228,2025-05-28
BANE,Изменение,218,-53,7,278,450,2025-05-28
BANE,Количество лиц,186,91,3,14,294,2025-05-28
RUAL,Открытые позиции,28326,3610,1787,26503,60226,2025-05-28
RUAL,Изменение,-279,-36,78,-165,-402,2025-05-28
RUAL,Количество лиц,483,114,8,17,622,2025-05-28
LEAS,Открытые позиции,36667,10492,2383,28558,78100,2025-05-28
LEAS,Изменение,1405,-3,-587,821,1636,2025-05-28
LEAS,Количество лиц,274,71,1,6,352,2025-05-28
AFKS,Открытые позиции,6645,8063,2341,923,17972,2025-05-28
AFKS,Изменение,133,1496,389,-974,1044,2025-05-28
AFKS,Количество лиц,356,245,11,5,617,2025-05-28
RTKM,Открытые позиции,25173,8654,4996,21515,60338,2025-05-28
RTKM,Изменение,2933,-495,-62,3366,5742,2025-05-28
RTKM,Количество лиц,433,162,3,31,629,2025-05-28
SFIN,Открытые позиции,15014,13920,481,1575,30990,2025-05-28
SFIN,Изменение,-7,1150,420,-737,826,2025-05-28
SFIN,Количество лиц,213,63,3,6,285,2025-05-28
MOEX,Открытые позиции,16132,3392,5824,18564,43912,2025-05-28
MOEX,Изменение,80,-142,-81,141,-2,2025-05-28
MOEX,Количество лиц,817,180,11,24,1032,2025-05-28
SBERP,Открытые позиции,9972,1856,3527,11643,26998,2025-05-28
SBERP,Изменение,452,249,35,238,974,2025-05-28
SBERP,Количество лиц,465,134,7,20,626,2025-05-28
ROSN,Открытые позиции,9866,2164,9721,17423,39174,2025-05-28
ROSN,Изменение,387,-336,-66,657,642,2025-05-28
ROSN,Количество лиц,971,220,9,36,1236,2025-05-28
FESH,Открытые позиции,5415,2217,0,3198,10830,2025-05-28
FESH,Изменение,-17,-471,0,454,-34,2025-05-28
FESH,Количество лиц,91,63,0,15,169,2025-05-28
PHOR,Открытые позиции,13150,6156,2887,9881,32074,2025-05-28
PHOR,Изменение,-4129,-384,1390,-2355,-5478,2025-05-28
PHOR,Количество лиц,270,112,11,5,398,2025-05-28
SVCB,Открытые позиции,62655,10696,30,51989,125370,2025-05-28
SVCB,Изменение,-868,-1273,-88,317,-1912,2025-05-28
SVCB,Количество лиц,460,180,1,12,653,2025-05-28
CBOM,Открытые позиции,1833,16828,15081,86,33828,2025-05-28
CBOM,Изменение,-371,2872,3044,-199,5346,2025-05-28
CBOM,Количество лиц,116,95,10,4,225,2025-05-28
LKOH,Открытые позиции,11412,11195,101585,101802,225994,2025-05-28
LKOH,Изменение,241,-652,15213,16106,30908,2025-05-28
LKOH,Количество лиц,1093,389,17,15,1514,2025-05-28
KMAZ,Открытые позиции,10173,6666,1776,5283,23898,2025-05-28
KMAZ,Изменение,-866,-49,646,-171,-440,2025-05-28
KMAZ,Количество лиц,166,70,6,5,247,2025-05-28
SNGS,Открытые позиции,10861,1115,1828,11574,25378,2025-05-28
SNGS,Изменение,-144,-163,100,119,-88,2025-05-28
SNGS,Количество лиц,469,87,9,17,582,2025-05-28
HYDR,Открытые позиции,9258,2034,626,7850,19768,2025-05-28
HYDR,Изменение,-92,209,-12,-313,-208,2025-05-28
HYDR,Количество лиц,233,73,5,12,323,2025-05-28
NVTK,Открытые позиции,4992,644,757,5105,11498,2025-05-28
NVTK,Изменение,289,-73,16,378,610,2025-05-28
NVTK,Количество лиц,684,134,11,26,855,2025-05-28
FEES,Открытые позиции,6000,1206,336,5130,12672,2025-05-28
FEES,Изменение,315,215,-27,73,576,2025-05-28
FEES,Количество лиц,170,58,3,7,238,2025-05-28
MAGN,Открытые позиции,3570,384,398,3584,7936,2025-05-28
MAGN,Изменение,44,-92,-95,41,-102,2025-05-28
MAGN,Количество лиц,333,73,8,10,424,2025-05-28
BSPB,Открытые позиции,8379,13222,5097,254,26952,2025-05-28
BSPB,Изменение,392,639,354,107,1492,2025-05-28
BSPB,Количество лиц,246,124,7,4,381,2025-05-28
TATN,Открытые позиции,2231,2265,14516,14482,33494,2025-05-28
TATN,Изменение,124,342,417,199,1082,2025-05-28
TATN,Количество лиц,274,134,12,8,428,2025-05-28
FLOT,Открытые позиции,8326,10048,2729,1007,22110,2025-05-28
FLOT,Изменение,4,-665,-367,302,-726,2025-05-28
FLOT,Количество лиц,295,191,7,8,501,2025-05-28
MTSS,Открытые позиции,2803,1406,3516,4913,12638,2025-05-28
MTSS,Изменение,14,-10,24,48,76,2025-05-28
MTSS,Количество лиц,276,116,11,20,423,2025-05-28
TATNP,Открытые позиции,1942,1386,1891,2447,7666,2025-05-28
TATNP,Изменение,-40,-89,-64,-15,-208,2025-05-28
TATNP,Количество лиц,141,57,6,3,207,2025-05-28
CHMF,Открытые позиции,1821,546,649,1924,4940,2025-05-28
CHMF,Изменение,120,220,172,72,584,2025-05-28
CHMF,Количество лиц,249,127,16,19,411,2025-05-28
RASP,Открытые позиции,7046,4860,318,2504,14728,2025-05-28
RASP,Изменение,149,524,-7,-382,284,2025-05-28
RASP,Количество лиц,116,75,3,9,203,2025-05-28
IRAO,Открытые позиции,2545,2004,6299,6840,17688,2025-05-28
IRAO,Изменение,-2,-37,-17,18,-38,2025-05-28
IRAO,Количество лиц,268,125,6,8,407,2025-05-28
SNGSP,Открытые позиции,4245,867,899,4277,10288,2025-05-28
SNGSP,Изменение,-6,-54,41,89,70,2025-05-28
SNGSP,Количество лиц,399,92,12,11,514,2025-05-28
PLZL,Открытые позиции,958,204,944,1698,3804,2025-05-28
PLZL,Изменение,35,7,0,28,70,2025-05-28
PLZL,Количество лиц,222,89,5,24,340,2025-05-28
SPBE,Открытые позиции,38632,14234,7649,32047,92562,2025-05-28
SPBE,Изменение,4146,-995,-2475,2666,3342,2025-05-28
SPBE,Количество лиц,668,211,3,20,902,2025-05-28
