Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
FLOT,Открытые позиции,6445,3228,1117,4334,15124,2025-06-17
FLOT,Изменение,-157,-100,43,-14,-228,2025-06-17
FLOT,Количество лиц,228,147,5,14,394,2025-06-17
MTSS,Открытые позиции,3094,2080,9313,10327,24814,2025-06-17
MTSS,Изменение,-146,161,1247,940,2202,2025-06-17
MTSS,Количество лиц,257,116,10,12,395,2025-06-17
TATNP,Открытые позиции,1587,1365,654,876,4482,2025-06-17
TATNP,Изменение,157,-25,11,193,336,2025-06-17
TATNP,Количество лиц,133,54,4,11,202,2025-06-17
CHMF,Открытые позиции,1363,272,688,1779,4102,2025-06-17
CHMF,Изменение,-14,-27,1,14,-26,2025-06-17
CHMF,Количество лиц,191,63,18,13,285,2025-06-17
RASP,Открытые позиции,6995,1446,0,5549,13990,2025-06-17
RASP,Изменение,-84,-1371,-104,1183,-376,2025-06-17
RASP,Количество лиц,136,55,0,15,206,2025-06-17
IRAO,Открытые позиции,2293,1614,18754,19433,42094,2025-06-17
IRAO,Изменение,-40,-118,-338,-260,-756,2025-06-17
IRAO,Количество лиц,254,101,5,17,377,2025-06-17
SNGSP,Открытые позиции,4325,715,3305,6915,15260,2025-06-17
SNGSP,Изменение,-84,5,496,407,824,2025-06-17
SNGSP,Количество лиц,366,66,10,13,455,2025-06-17
PLZL,Открытые позиции,839,338,943,1444,3564,2025-06-17
PLZL,Изменение,-53,16,16,-53,-74,2025-06-17
PLZL,Количество лиц,164,90,5,20,279,2025-06-17
SPBE,Открытые позиции,35388,7889,3488,30987,77752,2025-06-17
SPBE,Изменение,-908,-3124,-1261,955,-4338,2025-06-17
SPBE,Количество лиц,633,145,5,21,804,2025-06-17
