Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
SVCB,Открытые позиции,76834,8541,291,68584,154250,2025-03-18
SVCB,Изменение,-11563,469,201,-11831,-22724,2025-03-18
SVCB,Количество лиц,392,150,1,17,560,2025-03-18
CBOM,Открытые позиции,506,5432,7847,2921,16706,2025-03-18
CBOM,Изменение,-17,-82,479,544,924,2025-03-18
CBOM,Количество лиц,47,162,3,13,225,2025-03-18
LKOH,Открытые позиции,7427,3462,2788,6753,20430,2025-03-18
LKOH,Изменение,-493,232,391,-334,-204,2025-03-18
LKOH,Количество лиц,1031,287,15,22,1355,2025-03-18
KMAZ,Открытые позиции,11586,1357,71,10300,23314,2025-03-18
KMAZ,Изменение,383,-651,2,1036,770,2025-03-18
KMAZ,Количество лиц,180,46,1,8,235,2025-03-18
SNGS,Открытые позиции,14374,1687,993,13680,30734,2025-03-18
SNGS,Изменение,-785,-11,154,-620,-1262,2025-03-18
SNGS,Количество лиц,413,87,11,22,533,2025-03-18
HYDR,Открытые позиции,9418,1782,825,8461,20486,2025-03-18
HYDR,Изменение,-405,-605,-67,133,-944,2025-03-18
HYDR,Количество лиц,237,86,1,14,338,2025-03-18
NVTK,Открытые позиции,5107,2085,1617,4639,13448,2025-03-18
NVTK,Изменение,361,-67,162,590,1046,2025-03-18
NVTK,Количество лиц,646,200,9,22,877,2025-03-18
FEES,Открытые позиции,4423,589,1244,5078,11334,2025-03-18
FEES,Изменение,398,-10,486,894,1768,2025-03-18
FEES,Количество лиц,187,49,2,11,249,2025-03-18
MAGN,Открытые позиции,2980,1597,424,1807,6808,2025-03-18
MAGN,Изменение,-87,-1,86,0,-2,2025-03-18
MAGN,Количество лиц,361,79,5,10,455,2025-03-18
BSPB,Открытые позиции,16229,7353,119,8995,32696,2025-03-18
BSPB,Изменение,901,71,119,949,2040,2025-03-18
BSPB,Количество лиц,301,160,1,13,475,2025-03-18
TATN,Открытые позиции,1431,2863,2149,717,7160,2025-03-18
TATN,Изменение,203,93,33,143,472,2025-03-18
TATN,Количество лиц,286,108,5,20,419,2025-03-18
FLOT,Открытые позиции,9256,2945,676,6987,19864,2025-03-18
FLOT,Изменение,-934,108,48,-994,-1772,2025-03-18
FLOT,Количество лиц,331,101,2,16,450,2025-03-18
MTSS,Открытые позиции,2696,2914,1283,1065,7958,2025-03-18
MTSS,Изменение,101,-201,-63,239,76,2025-03-18
MTSS,Количество лиц,221,167,5,18,411,2025-03-18
TATNP,Открытые позиции,3036,809,1282,3509,8636,2025-03-18
TATNP,Изменение,216,9,-88,119,256,2025-03-18
TATNP,Количество лиц,160,36,2,9,207,2025-03-18
CHMF,Открытые позиции,1021,1399,676,298,3394,2025-03-18
CHMF,Изменение,-35,-90,-25,30,-120,2025-03-18
CHMF,Количество лиц,140,65,8,16,229,2025-03-18
RASP,Открытые позиции,13553,7162,11,6402,27128,2025-03-18
RASP,Изменение,-7,147,1,-153,-12,2025-03-18
RASP,Количество лиц,140,90,2,13,245,2025-03-18
IRAO,Открытые позиции,4455,1287,811,3979,10532,2025-03-18
IRAO,Изменение,-118,-148,-17,13,-270,2025-03-18
IRAO,Количество лиц,355,42,4,10,411,2025-03-18
SNGSP,Открытые позиции,5101,310,106,4897,10414,2025-03-18
SNGSP,Изменение,-39,4,13,-30,-52,2025-03-18
SNGSP,Количество лиц,416,60,6,27,509,2025-03-18
PLZL,Открытые позиции,1092,1425,2720,2387,7624,2025-03-18
PLZL,Изменение,-35,-61,128,154,186,2025-03-18
PLZL,Количество лиц,168,224,4,12,408,2025-03-18
SPBE,Открытые позиции,36219,13796,0,22423,72438,2025-03-18
SPBE,Изменение,11039,-173,0,11212,22078,2025-03-18
SPBE,Количество лиц,640,194,0,16,850,2025-03-18
