Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
VKCO,Количество лиц,1040,396,4,31,1471,2025-02-12
ALIBABA,Открытые позиции,4838,4549,1544,1833,12764,2025-02-12
ALIBABA,Изменение,-4554,-557,1044,-2953,-7020,2025-02-12
ALIBABA,Количество лиц,335,226,2,2,565,2025-02-12
BAIDU,Открытые позиции,17282,1246,0,16036,34564,2025-02-12
BAIDU,Изменение,590,-82,0,672,1180,2025-02-12
BAIDU,Количество лиц,312,39,0,3,354,2025-02-12
SIBN,Открытые позиции,20143,4909,1,15235,40288,2025-02-12
SIBN,Изменение,784,275,0,509,1568,2025-02-12
SIBN,Количество лиц,472,152,1,21,646,2025-02-12
SBERF,Открытые позиции,27756,16739,1404,12421,58320,2025-02-12
SBERF,Изменение,-282,-404,-185,-63,-934,2025-02-12
SBERF,Количество лиц,999,395,9,22,1425,2025-02-12
RNFT,Открытые позиции,21594,53571,33940,1963,111068,2025-02-12
RNFT,Изменение,-3225,-1534,2791,1100,-868,2025-02-12
RNFT,Количество лиц,301,446,4,6,757,2025-02-12
GAZPF,Открытые позиции,39559,27074,10098,22583,99314,2025-02-12
GAZPF,Изменение,-1274,1076,1206,-1144,-136,2025-02-12
GAZPF,Количество лиц,756,345,10,15,1126,2025-02-12
MVID,Открытые позиции,24420,27289,3135,266,55110,2025-02-12
MVID,Изменение,-604,-1595,-868,123,-2944,2025-02-12
MVID,Количество лиц,178,217,1,3,399,2025-02-12
PIKK,Открытые позиции,10063,92587,83285,761,186696,2025-02-12
PIKK,Изменение,-32,3552,1230,-2354,2396,2025-02-12
PIKK,Количество лиц,303,1245,12,4,1564,2025-02-12
BELUGA,Открытые позиции,39869,15651,0,24218,79738,2025-02-12
BELUGA,Изменение,702,-146,0,848,1404,2025-02-12
BELUGA,Количество лиц,220,69,0,9,298,2025-02-12
MTLR,Открытые позиции,9538,21303,14650,2885,48376,2025-02-12
MTLR,Изменение,-222,-96,195,69,-54,2025-02-12
MTLR,Количество лиц,426,529,6,10,971,2025-02-12
POSI,Открытые позиции,142742,66459,3568,79851,292620,2025-02-12
POSI,Изменение,4156,2210,523,2469,9358,2025-02-12
POSI,Количество лиц,1517,585,8,30,2140,2025-02-12
ASTR,Открытые позиции,58202,21682,110,36630,116624,2025-02-12
ASTR,Изменение,10921,1449,-160,9312,21522,2025-02-12
ASTR,Количество лиц,452,116,1,14,583,2025-02-12
SOFL,Открытые позиции,20842,3099,0,17743,41684,2025-02-12
SOFL,Изменение,1450,-67,-32,1485,2836,2025-02-12
SOFL,Количество лиц,211,64,0,10,285,2025-02-12
ALRS,Открытые позиции,27861,7748,79352,99465,214426,2025-02-12
ALRS,Изменение,-1636,-361,-87,-1362,-3446,2025-02-12
ALRS,Количество лиц,582,277,5,35,899,2025-02-12
NLMK,Открытые позиции,37825,4449,2003,35379,79656,2025-02-12
NLMK,Изменение,89,-256,-26,319,126,2025-02-12
NLMK,Количество лиц,533,280,4,30,847,2025-02-12
AFLT,Открытые позиции,25301,22203,2977,6075,56556,2025-02-12
AFLT,Изменение,-1117,-639,-295,-773,-2824,2025-02-12
AFLT,Количество лиц,582,445,6,25,1058,2025-02-12
BANE,Открытые позиции,4832,12708,8136,260,25936,2025-02-12
BANE,Изменение,115,852,723,-14,1676,2025-02-12
BANE,Количество лиц,154,137,4,4,299,2025-02-12
RUAL,Открытые позиции,9991,6552,524,3963,21030,2025-02-12
RUAL,Изменение,-2460,694,-112,-3266,-5144,2025-02-12
RUAL,Количество лиц,271,173,3,17,464,2025-02-12
LEAS,Открытые позиции,37375,10022,343,27696,75436,2025-02-12
LEAS,Изменение,-716,-1696,203,1183,-1026,2025-02-12
LEAS,Количество лиц,227,85,2,13,327,2025-02-12
AFKS,Открытые позиции,10446,9053,1828,3221,24548,2025-02-12
AFKS,Изменение,59,-839,-549,349,-980,2025-02-12
AFKS,Количество лиц,382,317,4,27,730,2025-02-12
RTKM,Открытые позиции,10490,4961,48327,53856,117634,2025-02-12
RTKM,Изменение,-151,514,-34,-699,-370,2025-02-12
RTKM,Количество лиц,352,165,4,20,541,2025-02-12
SFIN,Открытые позиции,22018,5843,1,16176,44038,2025-02-12
SFIN,Изменение,-466,140,0,-606,-932,2025-02-12
SFIN,Количество лиц,229,59,1,15,304,2025-02-12
MOEX,Открытые позиции,17649,5737,389,12301,36076,2025-02-12
MOEX,Изменение,318,242,103,179,842,2025-02-12
MOEX,Количество лиц,556,221,5,34,816,2025-02-12
SBPR,Открытые позиции,5673,2642,284,3315,11914,2025-02-12
SBPR,Изменение,-47,265,-31,-343,-156,2025-02-12
SBPR,Количество лиц,337,130,4,20,491,2025-02-12
ROSN,Открытые позиции,7387,3212,9014,13189,32802,2025-02-12
ROSN,Изменение,-99,-119,295,315,392,2025-02-12
ROSN,Количество лиц,830,368,9,38,1245,2025-02-12
TCSI,Открытые позиции,18047,6308,418,12157,36930,2025-02-12
TCSI,Изменение,-723,414,-75,-1212,-1596,2025-02-12
TCSI,Количество лиц,747,286,4,16,1053,2025-02-12
FESH,Открытые позиции,7971,7024,266,1213,16474,2025-02-12
FESH,Изменение,256,-117,69,442,650,2025-02-12
FESH,Количество лиц,150,127,2,6,285,2025-02-12
PHOR,Открытые позиции,41513,12865,1013,29661,85052,2025-02-12
PHOR,Изменение,-324,-394,240,310,-168,2025-02-12
PHOR,Количество лиц,257,311,3,17,588,2025-02-12
SVCB,Открытые позиции,36212,14117,1805,23900,76034,2025-02-12
SVCB,Изменение,-505,-181,-109,-433,-1228,2025-02-12
SVCB,Количество лиц,308,113,3,12,436,2025-02-12
CBOM,Открытые позиции,1306,8712,7574,168,17760,2025-02-12
CBOM,Изменение,-11,59,-1,-71,-24,2025-02-12
CBOM,Количество лиц,64,172,2,6,244,2025-02-12
LKOH,Открытые позиции,6339,4011,5204,7532,23086,2025-02-12
LKOH,Изменение,-153,120,66,-207,-174,2025-02-12
LKOH,Количество лиц,765,381,15,42,1203,2025-02-12
KMAZ,Открытые позиции,10079,5742,0,4337,20158,2025-02-12
KMAZ,Изменение,-83,-549,-95,371,-356,2025-02-12
KMAZ,Количество лиц,140,75,0,9,224,2025-02-12
SNGR,Открытые позиции,11452,2901,2119,10670,27142,2025-02-12
SNGR,Изменение,17,29,32,20,98,2025-02-12
SNGR,Количество лиц,359,174,7,33,573,2025-02-12
HYDR,Открытые позиции,10285,3782,120,6623,20810,2025-02-12
HYDR,Изменение,4371,-648,-656,4363,7430,2025-02-12
HYDR,Количество лиц,264,138,2,17,421,2025-02-12
NOTK,Открытые позиции,3431,3437,1433,1427,9728,2025-02-12
NOTK,Изменение,-45,-95,-15,35,-120,2025-02-12
NOTK,Количество лиц,434,366,8,7,815,2025-02-12
T,Открытые позиции,16191,12506,189,3874,32760,2025-02-12
T,Изменение,1327,234,126,1219,2906,2025-02-12
T,Количество лиц,275,56,1,5,337,2025-02-12
FEES,Открытые позиции,6791,736,413,6468,14408,2025-02-12
FEES,Изменение,6,23,-36,-53,-60,2025-02-12
FEES,Количество лиц,188,69,2,12,271,2025-02-12
MAGN,Открытые позиции,2702,2066,1304,1940,8012,2025-02-12
MAGN,Изменение,-104,-278,41,215,-126,2025-02-12
MAGN,Количество лиц,298,129,8,11,446,2025-02-12
BSPB,Открытые позиции,11908,7818,330,4420,24476,2025-02-12
BSPB,Изменение,389,-42,-11,420,756,2025-02-12
BSPB,Количество лиц,290,194,2,12,498,2025-02-12
TATN,Открытые позиции,952,3204,2355,103,6614,2025-02-12
TATN,Изменение,-34,-120,-48,38,-164,2025-02-12
TATN,Количество лиц,149,195,9,7,360,2025-02-12
FLOT,Открытые позиции,6498,4033,1071,3536,15138,2025-02-12
FLOT,Изменение,-98,-383,-53,232,-302,2025-02-12
FLOT,Количество лиц,273,158,5,13,449,2025-02-12
MTSI,Открытые позиции,3703,4725,1680,658,10766,2025-02-12
MTSI,Изменение,-171,256,-70,-497,-482,2025-02-12
MTSI,Количество лиц,249,259,4,12,524,2025-02-12
TATP,Открытые позиции,2796,1327,264,1733,6120,2025-02-12
TATP,Изменение,-84,12,4,-92,-160,2025-02-12
TATP,Количество лиц,116,65,4,5,190,2025-02-12
CHMF,Открытые позиции,835,1798,995,32,3660,2025-02-12
CHMF,Изменение,-14,-84,-76,-6,-180,2025-02-12
CHMF,Количество лиц,205,136,10,7,358,2025-02-12
RASP,Открытые позиции,4014,4297,621,338,9270,2025-02-12
RASP,Изменение,494,-81,-420,155,148,2025-02-12
RASP,Количество лиц,131,93,3,3,230,2025-02-12
IRAO,Открытые позиции,2578,597,942,2923,7040,2025-02-12
IRAO,Изменение,-21,-3,-5,-23,-52,2025-02-12
IRAO,Количество лиц,260,60,4,16,340,2025-02-12
SNGP,Открытые позиции,2058,1725,111,444,4338,2025-02-12
SNGP,Изменение,-122,37,-21,-180,-286,2025-02-12
SNGP,Количество лиц,269,89,6,14,378,2025-02-12
PLZL,Открытые позиции,948,2638,2852,1162,7600,2025-02-12
PLZL,Изменение,-55,67,131,9,152,2025-02-12
PLZL,Количество лиц,204,371,8,11,594,2025-02-12
SPBE,Открытые позиции,2246,1796,1,451,4494,2025-02-12
SPBE,Изменение,109,29,-20,60,178,2025-02-12
SPBE,Количество лиц,73,23,1,3,100,2025-02-12
