Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
NVTK,Открытые позиции,4605,2562,1751,3794,12712,2025-02-27
NVTK,Изменение,455,-212,175,842,1260,2025-02-27
NVTK,Количество лиц,672,255,10,19,956,2025-02-27
FEES,Открытые позиции,5131,771,261,4621,10784,2025-02-27
FEES,Изменение,253,125,84,212,674,2025-02-27
FEES,Количество лиц,200,56,2,10,268,2025-02-27
MAGN,Открытые позиции,2589,1811,372,1150,5922,2025-02-27
MAGN,Изменение,-109,63,46,-126,-126,2025-02-27
MAGN,Количество лиц,338,109,4,14,465,2025-02-27
BSPB,Открытые позиции,18128,6704,1,11425,36258,2025-02-27
BSPB,Изменение,-340,-324,-135,-151,-950,2025-02-27
BSPB,Количество лиц,355,154,1,15,525,2025-02-27
TATN,Открытые позиции,913,2985,2723,651,7272,2025-02-27
TATN,Изменение,4,-517,-102,419,-196,2025-02-27
TATN,Количество лиц,153,148,6,18,325,2025-02-27
FLOT,Открытые позиции,6228,3115,552,3665,13560,2025-02-27
FLOT,Изменение,-223,105,0,-328,-446,2025-02-27
FLOT,Количество лиц,311,138,2,12,463,2025-02-27
MTSS,Открытые позиции,3014,3849,1155,320,8338,2025-02-27
MTSS,Изменение,-258,122,-13,-393,-542,2025-02-27
MTSS,Количество лиц,195,223,5,7,430,2025-02-27
TATNP,Открытые позиции,2220,737,1240,2723,6920,2025-02-27
TATNP,Изменение,538,-18,137,693,1350,2025-02-27
TATNP,Количество лиц,122,42,3,11,178,2025-02-27
CHMF,Открытые позиции,776,1588,829,17,3210,2025-02-27
CHMF,Изменение,110,-64,-210,-36,-200,2025-02-27
CHMF,Количество лиц,150,97,9,7,263,2025-02-27
RASP,Открытые позиции,5803,7047,2098,854,15802,2025-02-27
RASP,Изменение,13,-1303,-716,600,-1406,2025-02-27
RASP,Количество лиц,159,160,4,9,332,2025-02-27
IRAO,Открытые позиции,3628,801,835,3662,8926,2025-02-27
IRAO,Изменение,4,-14,-48,-30,-88,2025-02-27
IRAO,Количество лиц,340,45,3,13,401,2025-02-27
SNGSP,Открытые позиции,3217,548,102,2771,6638,2025-02-27
SNGSP,Изменение,209,-184,-57,336,304,2025-02-27
SNGSP,Количество лиц,338,70,4,24,436,2025-02-27
PLZL,Открытые позиции,942,2040,2459,1361,6802,2025-02-27
PLZL,Изменение,-19,159,-72,-250,-182,2025-02-27
PLZL,Количество лиц,179,312,5,14,510,2025-02-27
SPBE,Открытые позиции,5979,5183,569,1365,13096,2025-02-27
SPBE,Изменение,-806,-95,-30,-741,-1672,2025-02-27
SPBE,Количество лиц,168,118,5,6,297,2025-02-27
