Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
IRAO,Открытые позиции,4596,1444,797,3949,10786,2025-03-11
IRAO,Изменение,-17,-32,2,17,-30,2025-03-11
IRAO,Количество лиц,359,48,3,11,421,2025-03-11
SNGSP,Открытые позиции,4797,510,50,4337,9694,2025-03-11
SNGSP,Изменение,38,-10,41,89,158,2025-03-11
SNGSP,Количество лиц,434,58,2,30,524,2025-03-11
PLZL,Открытые позиции,1417,1726,2505,2196,7844,2025-03-11
PLZL,Изменение,43,-120,81,244,248,2025-03-11
PLZL,Количество лиц,221,268,5,21,515,2025-03-11
SPBE,Открытые позиции,22401,14276,0,8125,44802,2025-03-11
SPBE,Изменение,-328,-424,0,96,-656,2025-03-11
SPBE,Количество лиц,460,204,0,14,678,2025-03-11
