Contract Code,Metric,Value1,Value2,Value3,Value4,Value5,Date
NVTK,Изменение,-126,248,817,443,1382,2025-03-20
NVTK,Количество лиц,620,218,18,18,874,2025-03-20
FEES,Открытые позиции,4307,534,1444,5217,11502,2025-03-20
FEES,Изменение,-423,-6,114,-303,-618,2025-03-20
FEES,Количество лиц,172,46,2,11,231,2025-03-20
MAGN,Открытые позиции,2584,606,410,2388,5988,2025-03-20
MAGN,Изменение,-270,-1056,-243,543,-1026,2025-03-20
MAGN,Количество лиц,326,73,5,8,412,2025-03-20
BSPB,Открытые позиции,15585,7129,6,8462,31182,2025-03-20
BSPB,Изменение,-647,-214,-428,-861,-2150,2025-03-20
BSPB,Количество лиц,274,145,1,11,431,2025-03-20
TATN,Открытые позиции,1532,2145,1402,789,5868,2025-03-20
TATN,Изменение,128,-664,-374,418,-492,2025-03-20
TATN,Количество лиц,302,97,6,28,433,2025-03-20
FLOT,Открытые позиции,8555,2667,726,6614,18562,2025-03-20
FLOT,Изменение,-864,-58,0,-806,-1728,2025-03-20
FLOT,Количество лиц,298,85,2,14,399,2025-03-20
MTSS,Открытые позиции,2342,2464,1575,1453,7834,2025-03-20
MTSS,Изменение,-227,-353,241,367,28,2025-03-20
MTSS,Количество лиц,195,132,4,10,341,2025-03-20
TATNP,Открытые позиции,3155,1027,1312,3440,8934,2025-03-20
TATNP,Изменение,-63,44,-80,-187,-286,2025-03-20
TATNP,Количество лиц,162,38,2,8,210,2025-03-20
CHMF,Открытые позиции,776,303,552,1025,2656,2025-03-20
CHMF,Изменение,-48,-922,-134,740,-364,2025-03-20
CHMF,Количество лиц,130,58,6,16,210,2025-03-20
RASP,Открытые позиции,12177,6051,29,6155,24412,2025-03-20
RASP,Изменение,-1400,-643,19,-738,-2762,2025-03-20
RASP,Количество лиц,127,85,2,9,223,2025-03-20
IRAO,Открытые позиции,4063,1288,1044,3819,10214,2025-03-20
IRAO,Изменение,-389,35,230,-194,-318,2025-03-20
IRAO,Количество лиц,326,40,8,7,381,2025-03-20
SNGSP,Открытые позиции,4660,157,238,4741,9796,2025-03-20
SNGSP,Изменение,-372,-77,-26,-321,-796,2025-03-20
SNGSP,Количество лиц,375,42,6,23,446,2025-03-20
PLZL,Открытые позиции,471,916,2905,2460,6752,2025-03-20
PLZL,Изменение,-252,-115,-17,-154,-538,2025-03-20
PLZL,Количество лиц,143,139,4,15,301,2025-03-20
SPBE,Открытые позиции,33097,7496,0,25601,66194,2025-03-20
SPBE,Изменение,919,-8585,-2,9502,1834,2025-03-20
SPBE,Количество лиц,605,174,0,19,798,2025-03-20
